BILLY-25,MODEL-25,UCVM-25,MODEL-0,UCVM-0
3547.931253,3548.57740023,3551.79288889,3514.608,3512.168
3613.220427,3614.73213495,3617.19055363,3575.563,3573.117
3661.794487,3663.70903114,3664.75610996,3625.231,3622.16
3695.210185,3697.31089965,3696.44438101,3662.319,3658.266
3714.169127,3716.12727143,3713.76161207,3686.03,3680.982
3733.224183,3735.04334679,3731.15521376,3709.785,3703.671
3753.354118,3754.81292042,3750.31995886,3734.513,3728.633
3773.299031,3774.3993491,3769.31310996,3759.088,3753.441
3794.841596,3795.4763318,3790.61297693,3783.964,3780.02
3816.251622,3816.42090388,3811.80183007,3808.703,3806.508
3833.770019,3833.50530373,3829.63366436,3827.431,3828.311
3831.363914,3830.9083737,3828.9642672,3821.492,3825.367
3825.778827,3825.21654979,3825.14439639,3810.952,3818.466
3820.096717,3819.42941676,3821.22319108,3800.275,3811.423
3813.501588,3812.85038601,3815.96997001,3787.806,3802.417
3806.802564,3806.16856709,3810.61205113,3775.219,3793.287
3794.935098,3794.42577624,3799.41018493,3758.598,3778.977
3784.00118,3783.59064206,3788.91567166,3743.788,3766.223
3777.957955,3777.69955017,3783.11136101,3735.238,3759.128
3769.336205,3769.22976125,3774.71057785,3724.122,3749.448
3764.132926,3764.19403537,3769.19844637,3718.739,3744.503
3758.764371,3758.99119031,3763.52197155,3713.236,3739.435
3762.105029,3762.57200654,3765.72841638,3717.779,3742.877
3765.31822,3766.02650058,3767.80647943,3722.223,3746.209
3787.162695,3788.29227067,3786.94816263,3745.42,3765.637
3821.94887,3824.23290119,3812.68503153,3768.487,3784.97
4005.697086,4013.8792253,3968.7353391,3813.217,3825.266
4160.954145,4168.49003652,4105.23401653,3861.081,3865.807
4336.342684,4344.61681469,4266.84320069,4531.822,4522.071
4521.729585,4528.06276009,4459.07559823,4579.746,4571.712
4624.238912,4628.3451115,4585.42425759,4605.478,4602.218
4684.810627,4688.48458631,4670.5075544,4632.191,4633.347
4693.871961,4697.17328105,4690.66250865,4640.644,4645.23
4702.489389,4705.40907266,4703.12403076,4649.227,4657.445
4701.034298,4703.77216109,4703.51840946,4649.759,4658.654
4699.54075,4702.09813802,4703.88122184,4650.187,4659.757
4701.481346,4703.87861438,4706.839599,4655.045,4664.394
4703.078516,4705.32721453,4709.49792003,4659.095,4668.204
4711.317528,4713.39604306,4718.41379277,4670.062,4678.765
4719.497682,4721.40697501,4727.26623914,4680.978,4689.268
4731.558039,4733.31378431,4739.67810996,4695.227,4703.003
4742.001842,4743.5898885,4750.22742753,4708.162,4715.255
4749.340627,4750.80428489,4757.17569243,4717.713,4723.892
4753.359562,4754.72584814,4760.6990719,4723.428,4728.473
4753.306874,4754.62631449,4759.91300038,4724.266,4728.085
4751.953245,4753.23136601,4757.83513226,4723.768,4726.365
4747.916701,4749.14791003,4752.96218454,4720.36,4721.957
4743.510108,4744.7119308,4747.58409266,4717.358,4717.42
4737.670973,4738.80569819,4740.79403614,4713.249,4712.116
4731.550661,4732.61297232,4733.75258554,4708.871,4706.558
4723.645344,4724.59952903,4725.07835794,4703.475,4700.501
4715.966248,4716.81242022,4716.67440254,4698.204,4694.592
4705.410292,4706.11979508,4705.62851557,4690.918,4687.255
4695.264045,4695.83888274,4695.01915379,4683.979,4680.281
4683.618777,4684.04274433,4683.1073218,4676.417,4673.125
4671.694306,4671.96893003,4670.90598385,4668.507,4665.612
4658.905732,4659.04010381,4657.89090388,4660.88,4658.406
4646.069466,4646.06483506,4644.82465283,4653.166,4651.094
4633.593641,4633.48909112,4632.07668743,4646.451,4644.455
4620.715848,4620.5155644,4618.91335256,4639.258,4637.283
4607.312634,4607.08789312,4605.11608997,4630.688,4628.325
4594.741407,4594.49337216,4592.17130988,4622.905,4620.163
4582.084748,4581.88237332,4579.15510957,4613.142,4609.854
4571.024341,4570.87661015,4567.74613764,4604.888,4601.053
4561.286175,4561.19882776,4557.78157901,4596.639,4592.416
4551.585125,4551.5567574,4549.06113725,4588.396,4582.277
