BILLY-25,MODEL-25,UCVM-25,MODEL-0,UCVM-0
6713.160085,6711.65612034,6711.06004075,6698.182,6709.492
6706.971242,6705.35101922,6706.95293349,6686.74,6702.28
6700.539077,6698.80714148,6702.58963745,6675.02,6694.757
6693.050861,6691.34508266,6696.73646213,6661.23,6684.992
6685.328362,6683.65170973,6690.6401707,6647.201,6674.954
6671.499646,6669.98066013,6677.70091696,6628.285,6658.727
6658.702276,6657.31492772,6665.61716724,6611.455,6644.292
6651.658589,6650.45068935,6658.9320892,6602.001,6636.517
6641.550384,6640.53587389,6649.18395656,6589.341,6625.516
6635.385171,6634.57910496,6642.7831015,6583.248,6619.957
6628.966997,6628.367188,6636.12677547,6576.916,6614.153
6632.446025,6632.13225798,6638.43684275,6582.05,6618.098
6635.691388,6635.66516225,6640.50539754,6586.955,6621.807
6660.686144,6661.16727912,6662.46664168,6613.757,6644.321
6706.128293,6708.27376855,6694.87050096,6640.406,6666.692
6978.218923,6989.48054402,6924.59407689,6693.632,6714.54
7203.694371,7213.69225682,7122.20944598,6751.48,6763.417
7461.775021,7472.92052095,7358.81839485,7785.277,7773.729
7733.897812,7742.00843483,7641.68692042,7842.695,7833.558
7883.358804,7888.12710727,7826.82030604,7873.006,7869.915
7967.332807,7971.5661288,7947.5424629,7904.183,7906.607
7977.967339,7981.74142637,7974.13213956,7913.345,7919.977
7987.569366,7990.87307113,7988.3727524,7922.591,7933.644
7984.829331,7987.90447559,7987.80425106,7922.108,7934.006
7981.997762,7984.84608612,7987.1543218,7921.486,7934.233
7983.044391,7985.69843214,7989.39424529,7925.922,7938.475
7983.696624,7986.16723606,7991.29684967,7929.484,7941.834
7992.168451,7994.43453095,8000.56785275,7941.129,7953.101
8000.59594,8002.65697539,8009.79295079,7952.72,7964.311
8013.634068,8015.50949404,8023.24990888,7968.229,7979.322
8021.651942,8023.34849904,8031.35542637,7978.931,7989.234
8025.855267,8027.42646751,8035.09240408,7985.381,7994.619
8023.700661,8025.19522376,8032.34075279,7984.707,7992.559
8019.608001,8021.06724683,8027.38734948,7981.277,7987.698
8014.976597,8016.40153057,8021.91338331,7977.29,7982.306
8007.657705,8009.03909765,8013.61298231,7970.378,7974.278
8000.823545,8002.18654018,8005.62317993,7965.4,7967.413
7992.697843,7993.99671819,7996.36451749,7959.536,7960.092
7984.692457,7985.92728489,7987.25098424,7953.761,7952.882
7974.607778,7975.72930296,7976.24852326,7946.915,7945.23
7964.970396,7965.96992311,7965.73696194,7940.517,7938.054
7951.79649,7952.6301807,7951.97180431,7931.682,7929.136
7939.361938,7940.03030834,7938.99072933,7923.506,7920.905
7925.231161,7925.71501307,7924.57131949,7914.66,7912.529
7910.83133,7911.13449673,7909.88627528,7905.489,7903.821
7895.465098,7895.5983714,7894.30386351,7896.706,7895.538
7880.129938,7880.09489619,7878.75401845,7887.906,7887.234
7865.497017,7865.33632065,7863.84589965,7880.488,7879.951
7850.424802,7850.14270627,7848.48515302,7872.577,7872.159
7834.924821,7834.60484698,7832.55805729,7863.114,7862.283
7820.447182,7820.08991465,7817.67683891,7854.633,7853.402
7806.049946,7805.73790965,7802.88389466,7843.837,7841.948
7793.272388,7793.01751519,7789.72033564,7834.558,7832.004
7782.343968,7782.15247943,7778.56274048,7825.59,7822.548
7771.447793,7771.31842099,7769.03002999,7816.649,7811.074
