BILLY-25,MODEL-25,UCVM-25,MODEL-0,UCVM-0
6679.92917,6682.48783199,6664.63728604,6803.131,6803.231
6691.689458,6693.87001384,6676.34343791,6795.521,6795.777
6707.727378,6709.37966744,6692.6833687,6785.297,6785.319
6724.037974,6725.17026336,6709.29428412,6776.598,6776.271
6742.900911,6743.4161015,6728.95854133,6765.743,6765.767
6761.370215,6761.30965129,6748.25711457,6755.384,6755.708
6781.509904,6780.83913802,6769.8337055,6746.544,6748.117
6789.153676,6787.83678085,6778.61126759,6723.709,6726.564
6797.447116,6795.61051749,6788.57833564,6707.733,6712.431
6805.863479,6803.50707612,6798.67341984,6691.934,6698.48
6814.787213,6812.08703306,6809.62113072,6685.426,6693.911
6823.868881,6820.82181622,6820.72136947,6678.997,6689.428
6833.183533,6829.96406805,6832.17976163,6681.776,6693.979
6842.732987,6839.33578047,6843.85132295,6684.641,6698.637
6852.606574,6849.21163245,6855.75241138,6697.103,6712.57
6862.75752,6859.35117878,6867.92906305,6709.174,6726.074
6872.139408,6868.89610419,6879.16789312,6728.679,6746.705
6881.83153,6878.76587505,6890.69228835,6749.124,6768.191
6890.006613,6887.30020415,6900.27148904,6775.804,6795.679
6900.178108,6897.857802,6911.82850557,6805.731,6826.421
6907.560857,6905.78788351,6921.14959439,6838.344,6859.407
6914.293256,6916.77666705,6932.32933449,6870.8,6892.494
6920.949273,6928.42857363,6947.80949173,6897.41,6919.809
6947.232468,6961.55008381,6985.88257785,7942.16,7974.095
7019.775102,7040.21630065,7066.76311457,7952.039,7985.103
7188.311334,7208.98735179,7228.02283314,7958.328,7991.641
7591.281842,7604.66719262,7614.81604152,7948.308,7982.174
7908.621576,7910.04834948,7924.33654402,7937.405,7971.752
7890.114579,7891.51768973,7904.97602345,7913.929,7948.474
7871.601753,7872.97901153,7885.59851596,7890.418,7925.07
7846.35328,7847.64848481,7859.60969358,7857.25,7891.656
7821.180465,7822.3948862,7833.69489504,7824.31,7858.404
7795.538485,7796.60229143,7807.51245444,7788.169,7821.585
7769.864379,7770.78113802,7781.31572818,7752.195,7784.926
7751.361522,7752.07061592,7762.55111419,7722.961,7754.793
7732.703564,7733.20995771,7743.6657474,7693.874,7724.814
7728.751019,7729.01895771,7739.76344098,7682.194,7712.295
7724.507655,7724.52869281,7735.60077432,7670.128,7699.523
7737.936344,7737.69998885,7749.21490311,7680.176,7709.368
7751.47386,7750.9528885,7762.92845367,7689.214,7718.609
7777.449708,7776.67473318,7788.87644944,7714.333,7744.269
7804.492857,7803.45189466,7815.8683168,7739.464,7770.056
7835.167697,7833.90706228,7846.24897616,7769.591,7800.692
7866.155609,7864.68498385,7874.90704883,7799.953,7833.662
